ID,names,Excel Rows,Video Type,Captions,Video Width,Video Height,Frame Count,FPS,duration
2381,V1903,1903,WORD,result (acad.),320.0,240.0,15.0,30.0,0.5
2382,V1904,1904,WORD,retire (career 1),320.0,240.0,20.0,30.0,0.666666666667
2383,V1904A,1904,WORD,retire (career 1),320.0,240.0,20.0,30.0,0.666666666667
2384,V1905,1905,WORD,retire (career 2),320.0,240.0,10.0,30.0,0.333333333333
2385,V1906,1906,WORD,revenge (get),320.0,240.0,13.0,30.0,0.433333333333
2386,V1907,1907,WORD,review (acad.),320.0,240.0,13.0,30.0,0.433333333333
2387,V1908,1908,WORD,Rhode Island,320.0,240.0,16.0,30.0,0.533333333333
2388,V1909,1909,WORD,rich (1) ,320.0,240.0,29.0,30.0,0.966666666667
2389,V1910,1910,WORD,rich (2) ,320.0,240.0,26.0,30.0,0.866666666667
2390,V1913,1913,WORD,ride in,320.0,240.0,25.0,30.0,0.833333333333
2391,V1914,1914,WORD,ride on,320.0,240.0,29.0,30.0,0.966666666667
2392,V1915,1915,WORD,right (privilege),320.0,240.0,17.0,30.0,0.566666666667
2393,V1916,1916,WORD,right (correct),320.0,240.0,7.0,30.0,0.233333333333
2394,V1917,1917,WORD,right turn,320.0,240.0,14.0,30.0,0.466666666667
2395,V1919,1919,WORD,river,320.0,240.0,27.0,30.0,0.9
2396,V1920,1920,WORD,Riverside CA,320.0,240.0,30.0,30.0,1.0
2397,V1921,1921,WORD,rob (1) ,320.0,240.0,21.0,30.0,0.7
2398,V1922,1922,WORD,rob (2) ,320.0,240.0,8.0,30.0,0.266666666667
2399,V1923,1923,WORD,rocket (1) ,320.0,240.0,9.0,30.0,0.3
2400,V1924,1924,WORD,rocket (2) ,320.0,240.0,36.0,30.0,1.2
2401,V1925,1925,WORD,rocking chair,320.0,240.0,25.0,30.0,0.833333333333
2402,V1926,1926,WORD,role (acad.),320.0,240.0,29.0,30.0,0.966666666667
2403,V1927,1927,WORD,roller blading,320.0,240.0,15.0,30.0,0.5
2404,V1928,1928,WORD,roller skating,320.0,240.0,21.0,30.0,0.7
2405,V1930,1930,WORD,Romania,320.0,240.0,9.0,30.0,0.3
2406,V1931,1931,WORD,Rome Italy,320.0,240.0,29.0,30.0,0.966666666667
2407,V1932,1932,WORD,Rome NY,320.0,240.0,33.0,30.0,1.1
2408,V1934,1934,WORD,room,320.0,240.0,14.0,30.0,0.466666666667
2409,V1935,1935,WORD,roommate,320.0,240.0,30.0,30.0,1.0
2410,V1936,1936,WORD,rooster,320.0,240.0,27.0,30.0,0.9
2411,V1937,1937,WORD,routine,320.0,240.0,46.0,30.0,1.53333333333
2412,V1938,1938,WORD,rowboat,320.0,240.0,62.0,30.4668304668,2.035
2413,V1939,1939,WORD,rubber (1),320.0,240.0,23.0,30.0,0.766666666667
2414,V1940,1940,WORD,rude (1) ,320.0,240.0,7.0,30.0,0.233333333333
2415,V1941,1941,WORD,rude (2) ,320.0,240.0,24.0,30.0,0.8
2416,V1942,1942,WORD,ruin (1),320.0,240.0,17.0,30.0,0.566666666667
2417,V1943,1943,WORD,rule (policy),320.0,240.0,25.0,30.0,0.833333333333
2418,V1944,1944,WORD,run (exercise 1),320.0,240.0,6.0,30.0,0.2
2419,V1945,1945,WORD,run (exercise 2),320.0,240.0,9.0,30.0,0.3
2420,V1947,1947,WORD,run out of (1) ,320.0,240.0,20.0,30.0,0.666666666667
2421,V1948,1948,WORD,run out of (2) ,320.0,240.0,7.0,30.0,0.233333333333
2422,V1949,1949,WORD,runny nose,320.0,240.0,18.0,30.0,0.6
2423,V1950,1950,WORD,Russia (1) ,320.0,240.0,16.0,30.0,0.533333333333
2424,V1951,1951,WORD,Russia (2) ,320.0,240.0,20.0,30.0,0.666666666667
2425,V1952,1952,WORD,sad,320.0,240.0,10.0,30.0,0.333333333333
2426,V1953,1953,WORD,safe (1) ,320.0,240.0,16.0,30.0,0.533333333333
2427,V1954,1954,WORD,safe (2) ,320.0,240.0,20.0,30.0,0.666666666667
2428,V1955,1955,WORD,sailboat,320.0,240.0,30.0,30.0,1.0
2429,V1956,1956,WORD,salad,320.0,240.0,45.0,30.0,1.5
2430,V1957,1957,WORD,sale,320.0,240.0,31.0,30.0,1.03333333333
2431,V1958,1958,WORD,salt ,320.0,240.0,26.0,30.0,0.866666666667
2432,V1959,1959,WORD,Salt Lake City UT             ,320.0,240.0,16.0,30.0,0.533333333333
2433,V1960,1960,WORD,same (1) ,320.0,240.0,25.0,30.0,0.833333333333
2434,V1961,1961,WORD,same (2) ,320.0,240.0,15.0,30.0,0.5
2435,V1962,1962,WORD,same thing again,320.0,240.0,18.0,30.0,0.6
2436,V1963,1963,WORD,San Antonio TX,320.0,240.0,32.0,30.0,1.06666666667
2437,V1964,1964,WORD,San Diego CA,320.0,240.0,8.0,30.0,0.266666666667
2438,V1965,1965,WORD,San Francisco CA,320.0,240.0,14.0,30.0,0.466666666667
2439,V1966,1966,WORD,sandal,320.0,240.0,14.0,30.0,0.466666666667
2440,V1967,1967,WORD,sandwich (1) ,320.0,240.0,16.0,30.0,0.533333333333
2441,V1968,1968,WORD,sandwich (2) ,320.0,240.0,19.0,30.0,0.633333333333
2442,V1969,1969,WORD,Santa Fe NM,320.0,240.0,6.0,30.0,0.2
2443,V1970,1970,WORD,sarcastic,320.0,240.0,29.0,30.0,0.966666666667
2444,V1971,1971,WORD,Saskatchewan,320.0,240.0,29.0,30.0,0.966666666667
2445,V1972,1972,WORD,satisfied,320.0,240.0,4.0,30.0,0.133333333333
2446,V1973,1973,WORD,Saturday (1) ,320.0,240.0,19.0,30.0,0.633333333333
2447,V1974,1974,WORD,Saturday (2) ,320.0,240.0,13.0,30.0,0.433333333333
2448,V1975,1975,WORD,sausage,320.0,240.0,26.0,30.0,0.866666666667
2449,V1976,1976,WORD,save (invest),320.0,240.0,32.0,30.0,1.06666666667
2450,V1977,1977,WORD,say (1) ,320.0,240.0,13.0,30.0,0.433333333333
2451,V1978,1978,WORD,scarf (1) ,320.0,240.0,12.0,32.8767123288,0.365
2452,V1979,1979,WORD,schedule,320.0,240.0,20.0,30.0,0.666666666667
2453,V1980,1980,WORD,school,320.0,240.0,14.0,30.0,0.466666666667
2454,V1981,1981,WORD,science,320.0,240.0,48.0,30.0,1.6
2455,V1982,1982,WORD,scissors,320.0,240.0,15.0,30.0,0.5
2456,V1983,1983,WORD,scold (1) ,320.0,240.0,18.0,30.0,0.6
2457,V1984,1984,WORD,Scotland,320.0,240.0,26.0,30.0,0.866666666667
2458,V1986,1986,WORD,screwdriver,320.0,240.0,15.0,30.0,0.5
2459,V1987,1987,WORD,seal,320.0,240.0,10.0,30.0,0.333333333333
2460,V1988,1988,WORD,seat belt,320.0,240.0,15.0,30.0,0.5
2461,V1989,1989,WORD,Seattle WA,320.0,240.0,14.0,30.0,0.466666666667
2462,V1990,1990,WORD,second (time),320.0,240.0,9.0,30.0,0.3
2463,V1991,1991,WORD,second hand,320.0,240.0,25.0,30.0,0.833333333333
2464,V1993,1993,WORD,second week of month,320.0,240.0,38.0,30.0,1.26666666667
2465,V1994,1994,WORD,secret,320.0,240.0,30.0,30.0,1.0
2466,V1995,1995,WORD,secretary (1),320.0,240.0,24.0,30.0,0.8
2467,V1996,1996,WORD,secretary (2) ,320.0,240.0,24.0,30.0,0.8
2468,V1997,1997,WORD,secretary (3) ,320.0,240.0,28.0,30.0,0.933333333333
2469,V1998,1998,WORD,see,320.0,240.0,6.0,30.0,0.2
2470,V1999,1999,WORD,seem,320.0,240.0,9.0,30.0,0.3
2471,V2000,2000,WORD,selfish (1) ,320.0,240.0,6.0,30.0,0.2
2472,V2001,2001,WORD,selling,320.0,240.0,9.0,30.0,0.3
2473,V2002,2002,WORD,semester,320.0,240.0,26.0,30.0,0.866666666667
2474,V2003,2003,WORD,Senate,320.0,240.0,12.0,32.8767123288,0.365
2475,V2004,2004,WORD,send (1) ,320.0,240.0,5.0,30.0,0.166666666667
2476,V2005,2005,WORD,send (2) ,320.0,240.0,24.0,30.0,0.8
2477,V2006,2006,WORD,senior (1) ,320.0,240.0,7.0,30.0,0.233333333333
2478,V2007,2007,WORD,senior (2) ,320.0,240.0,30.0,30.0,1.0
2479,V2008,2008,WORD,senior (3) ,320.0,240.0,56.0,30.5177111717,1.835
2480,V2009,2009,WORD,sensitive (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2481,V2010,2010,WORD,sensitive (2) ,320.0,240.0,12.0,30.0,0.4
2482,V2011,2011,WORD,sentence ,320.0,240.0,12.0,32.8767123288,0.365
2483,V2012,2012,WORD,separate (1) ,320.0,240.0,8.0,30.0,0.266666666667
2484,V2013,2013,WORD,separate (2) ,320.0,240.0,7.0,30.0,0.233333333333
2485,V2014,2014,WORD,September (1),320.0,240.0,15.0,30.0,0.5
2486,V2015,2015,WORD,September (2),320.0,240.0,36.0,30.0,1.2
2487,V2018,2018,WORD,serious (1),320.0,240.0,7.0,30.0,0.233333333333
2488,V2019,2019,WORD,serve,320.0,240.0,28.0,30.0,0.933333333333
2489,V2020,2020,WORD,set aside,320.0,240.0,15.0,30.0,0.5
2490,V2021,2021,WORD,settle down,320.0,240.0,12.0,30.0,0.4
2491,V2022,2022,WORD,seven,320.0,240.0,5.0,30.0,0.166666666667
2492,V2023,2023,WORD,seven-thirty (1) ,320.0,240.0,24.0,30.0,0.8
2493,V2024,2024,WORD,seven-thirty (2) ,320.0,240.0,8.0,30.0,0.266666666667
2494,V2025,2025,WORD,seventeen (1) ,320.0,240.0,8.0,30.0,0.266666666667
2495,V2026,2026,WORD,seventeen (2) ,320.0,240.0,13.0,30.0,0.433333333333
2496,V2027,2027,WORD,seventeen (3) ,320.0,240.0,34.0,30.0,1.13333333333
2497,V2028,2028,WORD,seventy-nine years old,320.0,240.0,20.0,30.0,0.666666666667
2498,V2029,2029,WORD,seventy-seven,320.0,240.0,13.0,30.0,0.433333333333
2499,V2030,2030,WORD,seventy-six,320.0,240.0,14.0,30.0,0.466666666667
2500,V2031,2031,WORD,several,320.0,240.0,26.0,30.0,0.866666666667
2501,V2032,2032,WORD,sew,320.0,240.0,24.0,30.0,0.8
2502,V2033,2033,WORD,sex,320.0,240.0,10.0,30.0,0.333333333333
2503,V2034,2034,WORD,sexy,320.0,240.0,15.0,30.0,0.5
2504,V2036,2036,WORD,shampoo,320.0,240.0,15.0,30.0,0.5
2505,V2037,2037,WORD,share,320.0,240.0,24.0,30.0,0.8
2506,V2038,2038,WORD,shave face (1) ,320.0,240.0,15.0,30.0,0.5
2507,V2039,2039,WORD,shave face (2) ,320.0,240.0,18.0,30.0,0.6
2508,V2040,2040,WORD,shaving cream,320.0,240.0,14.0,30.0,0.466666666667
2509,V2041,2041,WORD,sheep,320.0,240.0,20.0,30.0,0.666666666667
2510,V2042,2042,WORD,ship,320.0,240.0,31.0,30.0,1.03333333333
2511,V2043,2043,WORD,shirt,320.0,240.0,21.0,30.0,0.7
2512,V2044,2044,WORD,shocked (1) ,320.0,240.0,24.0,30.0,0.8
2513,V2045,2045,WORD,shocked (2) ,320.0,240.0,16.0,30.0,0.533333333333
2514,V2046,2046,WORD,shoes,320.0,240.0,13.0,30.0,0.433333333333
2515,V2047,2047,WORD,shopping,320.0,240.0,30.0,30.0,1.0
2516,V2048,2048,WORD,short (height),320.0,240.0,15.0,30.0,0.5
2517,V2049,2049,WORD,short (time),320.0,240.0,19.0,30.0,0.633333333333
2518,V2050,2050,WORD,shorts,320.0,240.0,19.0,30.0,0.633333333333
2519,V2051,2051,WORD,should ,320.0,240.0,16.0,30.0,0.533333333333
2520,V2052,2052,WORD,shout,320.0,240.0,7.0,30.0,0.233333333333
2521,V2053,2053,WORD,show (demonstrate),320.0,240.0,7.0,30.0,0.233333333333
2522,V2054,2054,WORD,shower,320.0,240.0,12.0,30.0,0.4
2523,V2055,2055,WORD,shut up (1) ,320.0,240.0,23.0,30.0,0.766666666667
2524,V2056,2056,WORD,shut up (2) ,320.0,240.0,6.0,30.0,0.2
2525,V2057,2057,WORD,shy,320.0,240.0,12.0,32.8767123288,0.365
2526,V2058,2058,WORD,sick (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2527,V2059,2059,WORD,sick (2) ,320.0,240.0,18.0,30.0,0.6
2528,V2060,2060,WORD,sick (3) ,320.0,240.0,46.0,30.0,1.53333333333
2529,V2061,2061,WORD,sick of (1) ,320.0,240.0,29.0,30.0,0.966666666667
2530,V2062,2062,WORD,sign,320.0,240.0,36.0,30.0,1.2
2531,V2063,2063,WORD,sign up,320.0,240.0,19.0,30.0,0.633333333333
2532,V2064,2064,WORD,silly (1) ,320.0,240.0,17.0,30.0,0.566666666667
2533,V2065,2065,WORD,silly (2) ,320.0,240.0,26.0,30.0,0.866666666667
2534,V2066,2066,WORD,silly you,320.0,240.0,5.0,30.0,0.166666666667
2535,V2067,2067,WORD,silly me/you,320.0,240.0,19.0,30.0,0.633333333333
2536,V2068,2068,WORD,similar,320.0,240.0,55.0,30.5272895467,1.80166666667
2537,V2069,2069,WORD,simple (1) ,320.0,240.0,17.0,30.0,0.566666666667
2538,V2070,2070,WORD,Singapore,320.0,240.0,9.0,30.0,0.3
2539,V2072,2072,WORD,sissy,320.0,240.0,13.0,30.0,0.433333333333
2540,V2073,2073,WORD,sister (1) ,320.0,240.0,19.0,30.0,0.633333333333
2541,V2074,2074,WORD,sister (2) ,320.0,240.0,18.0,30.0,0.6
2542,V2075,2075,WORD,sister (3) ,320.0,240.0,31.0,30.0,1.03333333333
2543,V2076,2076,WORD,sister (arch.),320.0,240.0,18.0,30.0,0.6
2544,V2077,2077,WORD,sit,320.0,240.0,12.0,30.0,0.4
2545,V2078,2078,WORD,situation (acad.),320.0,240.0,12.0,32.8767123288,0.365
2546,V2079,2079,WORD,six,320.0,240.0,9.0,30.0,0.3
2547,V2080,2080,WORD,six hundred,320.0,240.0,6.0,30.0,0.2
2548,V2081,2081,WORD,six years ago,320.0,240.0,30.0,30.0,1.0
2549,V2082,2082,WORD,six years from now,320.0,240.0,43.0,30.0,1.43333333333
2550,V2083,2083,WORD,sixteen (1) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2551,V2084,2084,WORD,sixteen (2) ,320.0,240.0,27.0,30.0,0.9
2552,V2085,2085,WORD,sixteen (3) ,320.0,240.0,13.0,30.0,0.433333333333
2553,V2086,2086,WORD,sixteen years old (1) ,320.0,240.0,30.0,30.0,1.0
2554,V2087,2087,WORD,sixteen years old (2) ,320.0,240.0,18.0,30.0,0.6
2555,V2088,2088,WORD,sixteen years old (3) ,320.0,240.0,24.0,30.0,0.8
2556,V2089,2089,WORD,sixty-seven,320.0,240.0,16.0,30.0,0.533333333333
2557,V2090,2090,WORD,sixty-six,320.0,240.0,9.0,30.0,0.3
2558,V2091,2091,WORD,skeptical,320.0,240.0,9.0,30.0,0.3
2559,V2092,2092,WORD,ski,320.0,240.0,23.0,30.0,0.766666666667
2560,V2093,2093,WORD,skill,320.0,240.0,6.0,30.0,0.2
2561,V2094,2094,WORD,skin,320.0,240.0,7.0,30.0,0.233333333333
2562,V2095,2095,WORD,skinny person,320.0,240.0,9.0,30.0,0.3
2563,V2096,2096,WORD,skip obligation,320.0,240.0,18.0,30.0,0.6
2564,V2097,2097,WORD,skirt,320.0,240.0,10.0,30.0,0.333333333333
2565,V2098,2098,WORD,skunk,320.0,240.0,41.0,30.0,1.36666666667
2566,V2100,2100,WORD,sleep,320.0,240.0,19.0,30.0,0.633333333333
2567,V2101,2101,WORD,sleep like a log,320.0,240.0,42.0,30.0,1.4
2568,V2102,2102,WORD,sleepy (1) ,320.0,240.0,63.0,30.4593070105,2.06833333333
2569,V2103,2103,WORD,sleepy (2) ,320.0,240.0,28.0,30.0,0.933333333333
2570,V2104,2104,WORD,slides,320.0,240.0,21.0,30.0,0.7
2571,V2105,2105,WORD,slip,320.0,240.0,23.0,30.0,0.766666666667
2572,V2106,2106,WORD,slow,320.0,240.0,10.0,30.0,0.333333333333
2573,V2107,2107,WORD,small,320.0,240.0,21.0,30.0,0.7
2574,V2108,2108,WORD,small (clothing size),320.0,240.0,23.0,31.4350797267,0.731666666667
2575,V2109,2109,WORD,smart (1) ,320.0,240.0,7.0,30.0,0.233333333333
2576,V2110,2110,WORD,smell,320.0,240.0,38.0,30.0,1.26666666667
2577,V2111,2111,WORD,smile,320.0,240.0,14.0,30.0,0.466666666667
2578,V2112,2112,WORD,smirk,320.0,240.0,15.0,30.0,0.5
2579,V2113,2113,WORD,snake (1) ,320.0,240.0,15.0,30.0,0.5
2580,V2114,2114,WORD,snake (2) ,320.0,240.0,20.0,30.0,0.666666666667
2581,V2115,2115,WORD,sneaky   ,320.0,240.0,21.0,30.0,0.7
2582,V2116,2116,WORD,snow ,320.0,240.0,42.0,30.0,1.4
2583,V2117,2117,WORD,snow boarding,320.0,240.0,20.0,30.0,0.666666666667
2584,V2119,2119,WORD,snubbed,320.0,240.0,16.0,30.0,0.533333333333
2585,V2121,2121,WORD,so what?,320.0,240.0,28.0,30.0,0.933333333333
2586,V2122,2122,WORD,so-so ,320.0,240.0,23.0,30.0,0.766666666667
2587,V2124,2124,WORD,soap,320.0,240.0,21.0,30.0,0.7
2588,V2127,2127,WORD,soccer ,320.0,240.0,29.0,30.0,0.966666666667
2589,V2128,2128,WORD,social work,320.0,240.0,20.0,30.0,0.666666666667
2590,V2129,2129,WORD,socks,320.0,240.0,29.0,30.0,0.966666666667
2591,V2130,2130,WORD,soda,320.0,240.0,20.0,30.0,0.666666666667
2592,V2131,2131,WORD,soft,320.0,240.0,31.0,30.0,1.03333333333
2593,V2132,2132,WORD,softball,320.0,240.0,14.0,30.0,0.466666666667
2594,V2133,2133,WORD,sold,320.0,240.0,12.0,32.8767123288,0.365
2595,V2134,2134,WORD,some,320.0,240.0,10.0,30.0,0.333333333333
2596,V2135,2135,WORD,something,320.0,240.0,26.0,30.0,0.866666666667
2597,V2136,2136,WORD,sometimes (1) ,320.0,240.0,39.0,30.0,1.3
2598,V2137,2137,WORD,son,320.0,240.0,15.0,30.0,0.5
2599,V2138,2138,WORD,son (arch.),320.0,240.0,23.0,30.0,0.766666666667
2600,V2139,2139,WORD,soon (1),320.0,240.0,25.0,30.0,0.833333333333
2601,V2140,2140,WORD,soon (2) ,320.0,240.0,19.0,30.0,0.633333333333
2602,V2141,2141,WORD,soon (3) ,320.0,240.0,15.0,30.0,0.5
2603,V2142,2142,WORD,soon (4) ,320.0,240.0,9.0,30.0,0.3
2604,V2143,2143,WORD,sophomore (1) ,320.0,240.0,10.0,30.0,0.333333333333
2605,V2144,2144,WORD,sophomore (2) ,320.0,240.0,16.0,30.0,0.533333333333
2606,V2145,2145,WORD,sophomore (3) ,320.0,240.0,21.0,30.0,0.7
2607,V2146,2146,WORD,sophomore (4) ,320.0,240.0,28.0,30.0,0.933333333333
2608,V2147,2147,WORD,sore throat,320.0,240.0,28.0,30.0,0.933333333333
2609,V2148,2148,WORD,sorority,320.0,240.0,23.0,30.0,0.766666666667
2610,V2149,2149,WORD,sorry,320.0,240.0,29.0,30.0,0.966666666667
2611,V2150,2150,WORD,soup (1) ,320.0,240.0,29.0,30.0,0.966666666667
2612,V2151,2151,WORD,soup (2) ,320.0,240.0,27.0,30.0,0.9
2613,V2152,2152,WORD,south,320.0,240.0,10.0,30.0,0.333333333333
2614,V2153,2153,WORD,South Carolina,320.0,240.0,36.0,30.0,1.2
2615,V2154,2154,WORD,spaghetti,320.0,240.0,45.0,30.0,1.5
2616,V2155,2155,WORD,Spain,320.0,240.0,14.0,30.0,0.466666666667
2617,V2157,2157,WORD,special,320.0,240.0,10.0,30.0,0.333333333333
2618,V2159,2159,WORD,speech (oral),320.0,240.0,33.0,30.0,1.1
2619,V2160,2160,WORD,speechread,320.0,240.0,27.0,30.0,0.9
2620,V2162,2162,WORD,spell,320.0,240.0,10.0,30.0,0.333333333333
2621,V2163,2163,WORD,spell out,320.0,240.0,21.0,30.0,0.7
2622,V2165,2165,WORD,spicy,320.0,240.0,36.0,30.0,1.2
2623,V2166,2166,WORD,spider,320.0,240.0,10.0,30.0,0.333333333333
2624,V2167,2167,WORD,spiritual (1) ,320.0,240.0,17.0,30.0,0.566666666667
2625,V2168,2168,WORD,spiritual (2) ,320.0,240.0,23.0,30.0,0.766666666667
2626,V2169,2169,WORD,splurge,320.0,240.0,45.0,30.0,1.5
2627,V2170,2170,WORD,sprain (1) ,320.0,240.0,27.0,30.0,0.9
2628,V2171,2171,WORD,sprain (2) ,320.0,240.0,8.0,30.0,0.266666666667
2629,V2173,2173,WORD,squirrel,320.0,240.0,23.0,30.0,0.766666666667
2630,V2174,2174,WORD,St. Louis MO (1) ,320.0,240.0,20.0,30.0,0.666666666667
2631,V2175,2175,WORD,St. Louis MO (2) ,320.0,240.0,28.0,30.0,0.933333333333
2632,V2176,2176,WORD,St. Paul MN (1) ,320.0,240.0,19.0,30.0,0.633333333333
2633,V2177,2177,WORD,St. Paul MN (2) ,320.0,240.0,14.0,30.0,0.466666666667
2634,V2178,2178,WORD,stairs,320.0,240.0,33.0,30.0,1.1
2635,V2179,2179,WORD,stamp,320.0,240.0,10.0,30.0,0.333333333333
2636,V2180,2180,WORD,stand,320.0,240.0,7.0,30.0,0.233333333333
2637,V2181,2181,WORD,stapler,320.0,240.0,30.0,30.0,1.0
2638,V2182,2182,WORD,start,320.0,240.0,6.0,30.0,0.2
2639,V2183,2183,WORD,state (political boundary),320.0,240.0,23.0,31.4350797267,0.731666666667
2640,V2184,2184,WORD,statistics (acad.),320.0,240.0,21.0,30.0,0.7
2641,V2185,2185,WORD,statue,320.0,240.0,48.0,30.0,1.6
2642,V2186,2186,WORD,steak,320.0,240.0,23.0,30.0,0.766666666667
2643,V2187,2187,WORD,steal (1) ,320.0,240.0,12.0,32.8767123288,0.365
2644,V2188,2188,WORD,step (family member 1) ,320.0,240.0,13.0,30.0,0.433333333333
2645,V2189,2189,WORD,step (family member 2) ,320.0,240.0,30.0,30.0,1.0
2646,V2190,2190,WORD,still (continuing),320.0,240.0,23.0,30.0,0.766666666667
2647,V2191,2191,WORD,stink,320.0,240.0,35.0,30.0,1.16666666667
2648,V2192,2192,WORD,stop (cease),320.0,240.0,15.0,30.0,0.5
2649,V2193,2193,WORD,stop that,320.0,240.0,9.0,30.0,0.3
2650,V2194,2194,WORD,story (tale 1) ,320.0,240.0,49.0,30.0,1.63333333333
2651,V2195,2195,WORD,story (tale 2),320.0,240.0,53.0,30.5475504323,1.735
2652,V2196,2196,WORD,strange (1) ,320.0,240.0,12.0,30.0,0.4
2653,V2197,2197,WORD,straw (drinking),320.0,240.0,12.0,30.0,0.4
2654,V2199,2199,WORD,strict,320.0,240.0,18.0,30.0,0.6
2655,V2200,2200,WORD,stripper,320.0,240.0,49.0,30.0,1.63333333333
2656,V2202,2202,WORD,structure (acad.),320.0,240.0,49.0,30.0,1.63333333333
2657,V2203,2203,WORD,struggle,320.0,240.0,32.0,30.0,1.06666666667
2658,V2204,2204,WORD,stubborn,320.0,240.0,6.0,30.0,0.2
2659,V2205,2205,WORD,stuck (1) ,320.0,240.0,14.0,30.0,0.466666666667
2660,V2206,2206,WORD,stuck up (1) ,320.0,240.0,18.0,30.0,0.6
2661,V2207,2207,WORD,stuck up (2) ,320.0,240.0,24.0,30.0,0.8
2662,V2208,2208,WORD,student,320.0,240.0,30.0,30.0,1.0
2663,V2209,2209,WORD,student (arch.),320.0,240.0,30.0,30.0,1.0
2664,V2210,2210,WORD,study,320.0,240.0,17.0,30.0,0.566666666667
2665,V2211,2211,WORD,stupid (1) ,320.0,240.0,15.0,30.0,0.5
2666,V2212,2212,WORD,stupid (very),320.0,240.0,12.0,30.0,0.4
2667,V2213,2213,WORD,style,320.0,240.0,34.0,30.0,1.13333333333
2668,V2215,2215,WORD,subscribe ,320.0,240.0,23.0,30.0,0.766666666667
2669,V2216,2216,WORD,subtract (1) ,320.0,240.0,18.0,30.0,0.6
2670,V2218,2218,WORD,subway (1) ,320.0,240.0,32.0,30.0,1.06666666667
2671,V2219,2219,WORD,subway (2) ,320.0,240.0,39.0,30.0,1.3
2672,V2220,2220,WORD,succeed,320.0,240.0,23.0,31.4350797267,0.731666666667
2673,V2221,2221,WORD,successful,320.0,240.0,29.0,30.0,0.966666666667
2674,V2222,2222,WORD,sue (1),320.0,240.0,8.0,30.0,0.266666666667
2675,V2223,2223,WORD,suffer (1) ,320.0,240.0,53.0,30.5475504323,1.735
2676,V2224,2224,WORD,suffer (2) ,320.0,240.0,26.0,30.0,0.866666666667
2677,V2226,2226,WORD,summarize,320.0,240.0,34.0,30.0,1.13333333333
2678,V2227,2227,WORD,summer (1) ,320.0,240.0,32.0,30.0,1.06666666667
2679,V2228,2228,WORD,summer (2)   ,320.0,240.0,20.0,30.0,0.666666666667
2680,V2230,2230,WORD,sun (2) ,320.0,240.0,31.0,30.0,1.03333333333
2681,V2231,2231,WORD,Sunday,320.0,240.0,29.0,30.0,0.966666666667
2682,V2232,2232,WORD,sunrise,320.0,240.0,23.0,30.0,0.766666666667
2683,V2233,2233,WORD,sunset,320.0,240.0,21.0,30.0,0.7
2684,V2234,2234,WORD,sunshine,320.0,240.0,59.0,30.4909560724,1.935
2685,V2235,2235,WORD,superficial,320.0,240.0,25.0,30.0,0.833333333333
2686,V2236,2236,WORD,supervise,320.0,240.0,26.0,30.0,0.866666666667
2687,V2237,2237,WORD,support,320.0,240.0,12.0,30.0,0.4
2688,V2238,2238,WORD,sure (2) ,320.0,240.0,23.0,31.4350797267,0.731666666667
2689,V2239,2239,WORD,surgery,320.0,240.0,32.0,30.0,1.06666666667
2690,V2241,2241,WORD,sushi,320.0,240.0,19.0,30.0,0.633333333333
2691,V2242,2242,WORD,suspect,320.0,240.0,16.0,30.0,0.533333333333
2692,V2243,2243,WORD,suspend,320.0,240.0,12.0,32.8767123288,0.365
2693,V2244,2244,WORD,swallow,320.0,240.0,10.0,30.0,0.333333333333
2694,V2245,2245,WORD,swear (curse),320.0,240.0,25.0,30.0,0.833333333333
2695,V2246,2246,WORD,sweat,320.0,240.0,9.0,30.0,0.3
2696,V2247,2247,WORD,sweater,320.0,240.0,23.0,30.0,0.766666666667
2697,V2248,2248,WORD,sweatshirt,320.0,240.0,66.0,30.4381245196,2.16833333333
2698,V2249,2249,WORD,Sweden (1) ,320.0,240.0,27.0,30.0,0.9
2699,V2250,2250,WORD,Sweden (2) ,320.0,240.0,27.0,30.0,0.9
2700,V2251,2251,WORD,sweet,320.0,240.0,24.0,30.0,0.8
2701,V2252,2252,WORD,sweetheart,320.0,240.0,17.0,30.0,0.566666666667
2702,V2253,2253,WORD,swimming,320.0,240.0,32.0,30.0,1.06666666667
2703,V2254,2254,WORD,Switzerland,320.0,240.0,24.0,30.0,0.8
2704,V2255,2255,WORD,system (acad.),320.0,240.0,23.0,31.4350797267,0.731666666667
2705,V2256,2256,WORD,T-shirt,320.0,240.0,27.0,30.0,0.9
2706,V2257,2257,WORD,table (1) ,320.0,240.0,20.0,30.0,0.666666666667
2707,V2258,2258,WORD,table (2) ,320.0,240.0,26.0,30.0,0.866666666667
2708,V2259,2259,WORD,table (3) ,320.0,240.0,26.0,30.0,0.866666666667
2709,V2261,2261,WORD,Taiwan,320.0,240.0,19.0,30.0,0.633333333333
2710,V2262,2262,WORD,take (seize),320.0,240.0,10.0,30.0,0.333333333333
2711,V2263,2263,WORD,take advantage of (1),320.0,240.0,12.0,32.8767123288,0.365
2712,V2265,2265,WORD,take off (2),320.0,240.0,17.0,30.0,0.566666666667
2713,V2266,2266,WORD,photograph (v. 1),320.0,240.0,47.0,30.0,1.56666666667
2714,V2267,2267,WORD,photograph (v. 2),320.0,240.0,8.0,30.0,0.266666666667
